index,case_dir,sim_id,r_p
129,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05667,bcc_lattice_rp_05667,0.05667093341866838
130,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05668,bcc_lattice_rp_05668,0.05668893377867557
131,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05670,bcc_lattice_rp_05670,0.05670793415868318
132,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05672,bcc_lattice_rp_05672,0.056725934518690374
133,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05674,bcc_lattice_rp_05674,0.056744934898697974
134,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05676,bcc_lattice_rp_05676,0.056762935258705176
135,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05678,bcc_lattice_rp_05678,0.056781935638712776
136,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05679,bcc_lattice_rp_05679,0.05679993599871998
137,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05681,bcc_lattice_rp_05681,0.05681893637872758
138,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05683,bcc_lattice_rp_05683,0.05683693673873478
139,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05685,bcc_lattice_rp_05685,0.05685593711874238
140,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05687,bcc_lattice_rp_05687,0.056873937478749574
141,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05689,bcc_lattice_rp_05689,0.056892937858757174
142,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05691,bcc_lattice_rp_05691,0.056910938218764376
143,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05692,bcc_lattice_rp_05692,0.056929938598771976
144,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05694,bcc_lattice_rp_05694,0.05694793895877918
145,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05696,bcc_lattice_rp_05696,0.05696693933878678
146,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05698,bcc_lattice_rp_05698,0.05698493969879398
147,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05700,bcc_lattice_rp_05700,0.05700394007880158
148,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05702,bcc_lattice_rp_05702,0.05702194043880878
149,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05704,bcc_lattice_rp_05704,0.05704094081881638
150,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05705,bcc_lattice_rp_05705,0.057058941178823576
151,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05707,bcc_lattice_rp_05707,0.057077941558831176
152,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05709,bcc_lattice_rp_05709,0.05709594191883838
153,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05711,bcc_lattice_rp_05711,0.05711494229884598
154,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05713,bcc_lattice_rp_05713,0.05713294265885318
155,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05715,bcc_lattice_rp_05715,0.05715194303886078
156,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05716,bcc_lattice_rp_05716,0.05716994339886798
157,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05718,bcc_lattice_rp_05718,0.05718894377887558
158,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05720,bcc_lattice_rp_05720,0.05720694413888278
159,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05722,bcc_lattice_rp_05722,0.05722594451889038
160,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05724,bcc_lattice_rp_05724,0.05724394487889758
161,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05726,bcc_lattice_rp_05726,0.05726294525890518
162,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05728,bcc_lattice_rp_05728,0.05728094561891238
163,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05729,bcc_lattice_rp_05729,0.05729994599891998
164,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05731,bcc_lattice_rp_05731,0.05731794635892718
165,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05733,bcc_lattice_rp_05733,0.05733694673893478
166,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05735,bcc_lattice_rp_05735,0.05735494709894198
167,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05737,bcc_lattice_rp_05737,0.05737394747894958
168,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05739,bcc_lattice_rp_05739,0.057391947838956785
169,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05741,bcc_lattice_rp_05741,0.057410948218964385
170,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05742,bcc_lattice_rp_05742,0.05742894857897158
171,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05744,bcc_lattice_rp_05744,0.05744794895897918
172,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05746,bcc_lattice_rp_05746,0.05746594931898638
173,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05748,bcc_lattice_rp_05748,0.05748494969899398
174,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05750,bcc_lattice_rp_05750,0.05750295005900118
175,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05752,bcc_lattice_rp_05752,0.05752195043900878
176,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05753,bcc_lattice_rp_05753,0.057539950799015985
177,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05755,bcc_lattice_rp_05755,0.057558951179023585
178,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05757,bcc_lattice_rp_05757,0.05757695153903078
179,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05759,bcc_lattice_rp_05759,0.05759595191903838
180,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05761,bcc_lattice_rp_05761,0.05761395227904558
181,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05763,bcc_lattice_rp_05763,0.05763295265905318
182,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05765,bcc_lattice_rp_05765,0.05765095301906038
183,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05766,bcc_lattice_rp_05766,0.05766995339906798
184,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05768,bcc_lattice_rp_05768,0.057687953759075185
185,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05770,bcc_lattice_rp_05770,0.057706954139082785
186,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05772,bcc_lattice_rp_05772,0.05772495449908999
187,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05774,bcc_lattice_rp_05774,0.05774295485909718
